Order ID,Order Date,Customer ID,Country,State,Product ID,Product Name,Sales Channel,Quantity,Price,Profit,Revenue,Region 
IN-2023-18174,26/07/2023,LZ-79883,United States,Washington,OFF-LE-642685,Leggings,Online Store,3,38.98,23.83,116.94,West
IN-2022-42564,19/07/2022,OV-43715,United States,West Virginia,OFF-JA-167565,Jackets,Online Store,2,102.1,75.44,204.2,South
IN-2023-46302,07/09/2023,XC-25216,United States,Wisconsin,OFF-TA-920914,Tank Tops,Online Store,1,20.08,4.91,20.08,Midwest
IN-2023-19919,01/08/2023,AR-38581,United States,Wyoming,OFF-YO-984248,Yoga Mats,Marketplaces,5,49.6,88.33,248,West
IN-2023-46517,09/05/2023,HR-79189,United States,Alabama,OFF-SO-747671,Socks,Online Store,5,10.16,18.43,50.8,South
IN-2022-66058,21/01/2022,QZ-17025,United States,District of Columbia,OFF-SP-756041,Sports Bras,Online Store,3,30.1,27.37,90.3,West
IN-2022-90643,26/12/2022,TY-82329,United States,Arizona,OFF-JA-703691,Jackets,Retail Stores,2,102.81,52.69,205.62,West
IN-2022-98401,13/10/2022,BW-10297,United States,Arkansas,OFF-SO-474171,Socks,Marketplaces,2,9.79,4.27,19.58,South
IN-2024-86861,10/11/2024,TY-70495,United States,California,OFF-JA-308987,Jackets,Marketplaces,5,98.86,116.88,494.3,West
IN-2023-20571,28/03/2023,WY-23306,United States,Colorado,OFF-SP-751892,Sports Bras,Online Store,5,29.95,42.89,149.75,West
IN-2023-31568,08/04/2023,JU-97062,United States,Connecticut,OFF-SH-251281,Shirts,Pop-ups & Events,2,25.31,19.94,50.62,Northeast
IN-2023-24973,01/12/2023,GG-61442,United States,Delaware,OFF-SH-489248,Shirts,Retail Stores,4,25.92,31.39,103.68,South
IN-2024-43587,16/06/2024,GG-46450,United States,Florida,OFF-SH-122293,Shirts,Retail Stores,5,25.14,38.26,125.7,South
IN-2022-29292,18/11/2022,AN-30867,United States,Georgia,OFF-SP-898343,Sports Bras,Retail Stores,4,29.57,39.98,118.28,South
IN-2022-79797,31/01/2022,RG-30594,United States,Hawaii,OFF-YO-922824,Yoga Mats,Online Store,1,49.71,10.1,49.71,West
IN-2022-64785,09/06/2022,SE-74892,United States,Idaho,OFF-SP-789184,Sports Bras,Pop-ups & Events,3,30.06,35.35,90.18,West
IN-2024-97387,29/05/2024,RE-25099,United States,Illinois,OFF-YO-932725,Yoga Mats,Online Store,4,50.22,68.64,200.88,Midwest
IN-2024-17337,05/03/2024,JX-63338,United States,Indiana,OFF-SO-128939,Socks,Retail Stores,4,10.01,9.25,40.04,Midwest
IN-2022-48408,18/07/2022,HW-83872,United States,Iowa,OFF-SO-476231,Socks,Retail Stores,2,9.73,5.53,19.46,Midwest
IN-2024-88206,02/02/2024,RD-72998,United States,Kansas,OFF-TA-877973,Tank Tops,Pop-ups & Events,5,19.79,26.41,98.95,Midwest
IN-2023-22032,16/04/2023,CF-20365,United States,Kentucky,OFF-SP-507709,Sports Bras,Pop-ups & Events,3,31.41,20.17,94.23,South
IN-2024-14917,30/09/2024,WR-51865,United States,Louisiana,OFF-SH-882402,Shirts,Online Store,3,24.69,24.03,74.07,South
IN-2023-26699,23/06/2023,WY-77879,United States,Maine,OFF-SN-824052,Sneakers,Online Store,1,78.2,26.48,78.2,Northeast
IN-2024-82992,11/05/2024,FA-96027,United States,Maryland,OFF-SH-810661,Shirts,Pop-ups & Events,4,24.88,27.3,99.52,South
IN-2022-11560,12/11/2022,IK-92734,United States,Massachusetts,OFF-JA-930382,Jackets,Retail Stores,4,101.36,109.39,405.44,Northeast
IN-2022-20809,13/08/2022,YU-24023,United States,Michigan,OFF-SP-438076,Sports Bras,Retail Stores,2,29.84,20.67,59.68,Midwest
IN-2024-18074,20/04/2024,MM-76004,United States,Minnesota,OFF-YO-228077,Yoga Mats,Online Store,3,50.55,48.22,151.65,Midwest
IN-2024-36071,18/03/2024,OW-95606,United States,Mississippi,OFF-TA-676212,Tank Tops,Marketplaces,1,20.98,6.33,20.98,South
IN-2023-55181,14/07/2023,DQ-51450,United States,Missouri,OFF-TA-331804,Tank Tops,Retail Stores,3,19.46,21.84,58.38,Midwest
IN-2023-59432,02/04/2023,TF-75381,United States,Montana,OFF-BA-567005,Backpacks,Retail Stores,2,70.94,33.17,141.88,West
IN-2024-28773,03/12/2024,TA-88718,United States,Nebraska,OFF-JA-150335,Jackets,Online Store,5,99.37,147.6,496.85,Midwest
IN-2022-12071,09/01/2022,XI-30723,United States,Nevada,OFF-JA-849356,Jackets,Online Store,5,102.99,133.06,514.95,West
IN-2022-93484,24/04/2022,VF-91745,United States,New Hampshire,OFF-LE-476977,Leggings,Pop-ups & Events,3,41.16,35.17,123.48,Northeast
IN-2023-60341,08/02/2023,DJ-18243,United States,New Jersey,OFF-JA-885020,Jackets,Retail Stores,2,97.07,47.53,194.14,Northeast
IN-2024-49880,03/02/2024,BX-64919,United States,New Mexico,OFF-TA-970739,Tank Tops,Marketplaces,4,19.66,19.67,78.64,West
IN-2023-87917,04/01/2023,FX-48275,United States,New York,OFF-YO-212830,Yoga Mats,Marketplaces,4,51.01,69.3,204.04,Northeast
IN-2023-91743,18/03/2023,CL-87688,United States,North Carolina,OFF-JA-376607,Jackets,Online Store,2,99.86,62.15,199.72,South
IN-2024-22207,03/03/2024,HR-90234,United States,North Dakota,OFF-SO-287787,Socks,Retail Stores,3,10.37,8.81,31.11,Midwest
IN-2022-52648,29/08/2022,VM-12782,United States,Ohio,OFF-SH-915825,Shirts,Online Store,4,24.51,26.96,98.04,Midwest
IN-2022-80621,18/02/2022,LK-98882,United States,Oklahoma,OFF-SH-217919,Shirts,Pop-ups & Events,1,25.26,9.27,25.26,South
IN-2023-35270,25/03/2023,FX-61519,United States,Oregon,OFF-SP-556335,Sports Bras,Pop-ups & Events,3,31.3,37.25,93.9,West
IN-2022-28320,21/07/2022,GE-33157,United States,Pennsylvania,OFF-SO-126559,Socks,Online Store,3,9.79,9.82,29.37,Northeast
IN-2024-57964,21/08/2024,VC-11620,United States,Rhode Island,OFF-TA-862568,Tank Tops,Retail Stores,4,20.67,26.62,82.68,Northeast
IN-2022-55692,27/05/2022,KI-20861,United States,South Carolina,OFF-JA-577329,Jackets,Pop-ups & Events,5,101.16,143.37,505.8,South
IN-2023-80340,30/07/2023,XC-54003,United States,South Dakota,OFF-SH-796748,Shirts,Pop-ups & Events,4,26.11,32.52,104.44,Midwest
IN-2022-69970,22/06/2022,CN-47779,United States,Tennessee,OFF-SP-292114,Sports Bras,Marketplaces,5,30.46,56.59,152.3,South
IN-2024-19235,15/02/2024,FX-77265,United States,Texas,OFF-BA-377776,Backpacks,Marketplaces,3,72.89,57.52,218.67,South
IN-2024-43758,09/04/2024,YQ-62407,United States,Utah,OFF-BA-358446,Backpacks,Online Store,1,68.97,16.74,68.97,West
IN-2024-42163,19/11/2024,XS-67611,United States,Vermont,OFF-JA-805189,Jackets,Retail Stores,1,98.11,24.03,98.11,Northeast
IN-2024-83443,12/08/2024,ES-79145,United States,Virginia,OFF-SO-715533,Socks,Pop-ups & Events,1,10.34,2.93,10.34,South
IN-2024-95400,13/08/2024,IP-44940,United States,Washington,OFF-YO-803142,Yoga Mats,Online Store,5,49.11,59.09,245.55,West
IN-2023-14835,17/01/2023,PF-26628,United States,West Virginia,OFF-SP-732316,Sports Bras,Online Store,3,30.32,26.22,90.96,South
IN-2022-38022,17/10/2022,GX-12354,United States,Wisconsin,OFF-JA-983084,Jackets,Retail Stores,5,103.15,160.62,515.75,Midwest
IN-2023-97031,18/05/2023,UO-41800,United States,Wyoming,OFF-JA-226978,Jackets,Pop-ups & Events,1,97.89,36.61,97.89,West
IN-2024-93366,08/09/2024,TR-14570,United States,Alabama,OFF-SH-104773,Shirts,Marketplaces,2,25.04,16.32,50.08,South
IN-2024-47376,18/04/2024,AP-30326,United States,District of Columbia,OFF-BA-467569,Backpacks,Retail Stores,4,68.63,62.63,274.52,West
IN-2022-36292,07/11/2022,AD-13015,United States,Arizona,OFF-BA-140882,Backpacks,Pop-ups & Events,4,73.27,109.84,293.08,West
IN-2023-64305,23/05/2023,LX-20148,United States,Arkansas,OFF-BA-669659,Backpacks,Pop-ups & Events,3,70.94,72.44,212.82,South
IN-2024-34049,24/03/2024,BJ-62681,United States,California,OFF-TA-602045,Tank Tops,Online Store,5,20.3,23.71,101.5,West
IN-2023-21054,01/06/2023,VB-80025,United States,Colorado,OFF-YO-323863,Yoga Mats,Online Store,1,51.08,14.6,51.08,West
IN-2023-59157,17/10/2023,HP-70338,United States,Connecticut,OFF-JA-504576,Jackets,Retail Stores,1,99.24,31.98,99.24,Northeast
IN-2024-40314,28/05/2024,JT-83956,United States,Delaware,OFF-BA-581696,Backpacks,Online Store,1,72.33,18.76,72.33,South
IN-2024-46382,07/04/2024,ZX-64063,United States,Florida,OFF-SO-212199,Socks,Retail Stores,2,9.85,6.73,19.7,South
IN-2023-93161,13/03/2023,UM-31524,United States,Georgia,OFF-SP-362061,Sports Bras,Online Store,4,29.18,41.56,116.72,South
IN-2022-24881,21/06/2022,DI-10525,United States,Hawaii,OFF-BA-683784,Backpacks,Pop-ups & Events,4,70.69,111.76,282.76,West
IN-2022-74679,01/02/2022,XP-87264,United States,Idaho,OFF-LE-366888,Leggings,Online Store,1,41.34,9.89,41.34,West
IN-2022-16895,14/09/2022,TX-37557,United States,Illinois,OFF-LE-945904,Leggings,Online Store,5,38.97,64.5,194.85,Midwest
IN-2022-15645,05/10/2022,JP-18281,United States,Indiana,OFF-TA-285557,Tank Tops,Pop-ups & Events,4,19.55,23.94,78.2,Midwest
IN-2024-69116,25/12/2024,AK-64061,United States,Iowa,OFF-SO-527201,Socks,Online Store,5,9.93,14.52,49.65,Midwest
IN-2024-31507,25/07/2024,OZ-61762,United States,Kansas,OFF-SH-495518,Shirts,Retail Stores,3,25.2,23.93,75.6,Midwest
IN-2024-45974,18/05/2024,CY-92949,United States,Kentucky,OFF-LE-487391,Leggings,Marketplaces,5,39.98,62.85,199.9,South
IN-2022-67888,25/03/2022,ZK-68234,United States,Louisiana,OFF-SO-251476,Socks,Retail Stores,4,10.25,11.12,41,South
IN-2024-65409,11/02/2024,GB-40993,United States,Maine,OFF-SP-266507,Sports Bras,Pop-ups & Events,5,31.36,54.82,156.8,Northeast
IN-2022-22893,24/08/2022,YL-21832,United States,Maryland,OFF-TA-639298,Tank Tops,Online Store,4,20.49,29.78,81.96,South
IN-2023-21018,04/12/2023,BB-51583,United States,Massachusetts,OFF-SP-623615,Sports Bras,Marketplaces,2,29.9,16.55,59.8,Northeast
IN-2024-89220,06/04/2024,JB-95229,United States,Michigan,OFF-TA-567697,Tank Tops,Online Store,3,20.34,17.01,61.02,Midwest
IN-2023-16642,03/12/2023,PF-17079,United States,Minnesota,OFF-JA-871075,Jackets,Retail Stores,2,102.12,45.62,204.24,Midwest
IN-2022-27647,18/04/2022,DT-59619,United States,Mississippi,OFF-YO-353629,Yoga Mats,Online Store,2,49.24,32.8,98.48,South
IN-2023-68537,28/03/2023,MG-72381,United States,Missouri,OFF-BA-329734,Backpacks,Retail Stores,3,69.89,46.84,209.67,Midwest
IN-2023-66346,04/11/2023,UQ-35537,United States,Montana,OFF-TA-174143,Tank Tops,Online Store,1,20.96,4.81,20.96,West
IN-2023-49563,26/07/2023,QP-11171,United States,Nebraska,OFF-BA-874701,Backpacks,Pop-ups & Events,3,73.19,75.43,219.57,Midwest
IN-2024-87451,07/01/2024,EP-75203,United States,Nevada,OFF-SP-314147,Sports Bras,Online Store,4,31.26,43.58,125.04,West
IN-2023-53333,13/05/2023,UC-19160,United States,New Hampshire,OFF-SP-215136,Sports Bras,Marketplaces,2,31.19,17.71,62.38,Northeast
IN-2022-94938,30/06/2022,OV-41623,United States,New Jersey,OFF-BA-960129,Backpacks,Marketplaces,4,70.59,98,282.36,Northeast
IN-2024-72311,07/05/2024,TN-42931,United States,New Mexico,OFF-SO-714079,Socks,Marketplaces,2,10.47,7.93,20.94,West
IN-2023-14593,18/06/2023,GH-39503,United States,New York,OFF-BA-187753,Backpacks,Marketplaces,3,68.53,76.5,205.59,Northeast
IN-2023-76383,03/01/2023,GN-14346,United States,North Carolina,OFF-LE-734467,Leggings,Pop-ups & Events,1,41.77,10.74,41.77,South
IN-2023-28355,08/07/2023,FN-81714,United States,North Dakota,OFF-LE-757503,Leggings,Pop-ups & Events,3,40.21,41.13,120.63,Midwest
IN-2022-10837,10/05/2022,KS-33545,United States,Ohio,OFF-SP-532844,Sports Bras,Online Store,2,29.99,13.41,59.98,Midwest
IN-2023-88478,07/10/2023,YL-31100,United States,Oklahoma,OFF-JA-471522,Jackets,Marketplaces,2,99.91,63.02,199.82,South
IN-2024-59328,07/01/2024,RD-15459,United States,Oregon,OFF-LE-891044,Leggings,Pop-ups & Events,1,41.53,9.88,41.53,West
IN-2022-34722,18/02/2022,EO-92938,United States,Pennsylvania,OFF-YO-673320,Yoga Mats,Online Store,2,49.98,27.43,99.96,Northeast
IN-2024-51405,31/05/2024,NH-60494,United States,Rhode Island,OFF-TA-397589,Tank Tops,Marketplaces,3,20.58,22.88,61.74,Northeast
IN-2024-97778,15/04/2024,AQ-39694,United States,South Carolina,OFF-SO-788355,Socks,Marketplaces,3,9.71,7.63,29.13,South
IN-2023-37293,27/02/2023,LJ-91482,United States,South Dakota,OFF-TA-706530,Tank Tops,Online Store,3,20.62,20.78,61.86,Midwest
IN-2023-70602,24/11/2023,FR-71111,United States,Tennessee,OFF-SH-748039,Shirts,Pop-ups & Events,5,25.54,28.84,127.7,South
IN-2023-34951,13/10/2023,KY-40935,United States,Texas,OFF-JA-431431,Jackets,Retail Stores,5,97.17,168.39,485.85,South
IN-2024-43607,02/12/2024,SN-87311,United States,Utah,OFF-SP-741986,Sports Bras,Retail Stores,5,31.45,44.2,157.25,West
IN-2023-19253,23/07/2023,KG-77220,United States,Vermont,OFF-SN-556750,Sneakers,Marketplaces,3,83.11,53.5,249.33,Northeast
IN-2024-74168,30/05/2024,YG-38305,United States,Virginia,OFF-JA-736365,Jackets,Marketplaces,5,104.7,134.98,523.5,South
IN-2022-66326,04/02/2022,AK-74638,United States,Washington,OFF-TA-206300,Tank Tops,Online Store,2,20.32,12.4,40.64,West
IN-2022-65122,10/10/2022,NH-46438,United States,West Virginia,OFF-SO-614305,Socks,Pop-ups & Events,2,10.43,8.08,20.86,South
IN-2022-77116,13/04/2022,AM-41182,United States,Wisconsin,OFF-TA-350898,Tank Tops,Retail Stores,2,20.28,13.73,40.56,Midwest
IN-2024-45164,11/03/2024,QH-99435,United States,Wyoming,OFF-YO-491920,Yoga Mats,Pop-ups & Events,4,50.19,70.11,200.76,West
IN-2024-70949,17/09/2024,FF-97390,United States,Alabama,OFF-SH-167142,Shirts,Marketplaces,1,26.15,6.35,26.15,South
IN-2022-49247,24/05/2022,BJ-73821,United States,District of Columbia,OFF-JA-482105,Jackets,Pop-ups & Events,2,100.52,48.87,201.04,West
IN-2024-92913,09/12/2024,GW-41615,United States,Arizona,OFF-BA-560321,Backpacks,Pop-ups & Events,4,68.41,96.21,273.64,West
IN-2022-97482,20/05/2022,DU-73084,United States,Arkansas,OFF-SH-121946,Shirts,Pop-ups & Events,5,25.46,29.19,127.3,South
IN-2024-23069,04/01/2024,JK-94161,United States,California,OFF-SP-713599,Sports Bras,Marketplaces,5,29.46,30.88,147.3,West
IN-2023-47936,10/02/2023,KB-22353,United States,Colorado,OFF-LE-869266,Leggings,Marketplaces,1,40.81,9.72,40.81,West
IN-2024-34739,05/06/2024,OO-46487,United States,Connecticut,OFF-SN-404047,Sneakers,Pop-ups & Events,4,77.85,95.25,311.4,Northeast
IN-2024-81332,10/03/2024,MB-16283,United States,Delaware,OFF-LE-230565,Leggings,Marketplaces,4,41.29,46.99,165.16,South
IN-2022-17488,05/05/2022,VT-32000,United States,Florida,OFF-JA-627636,Jackets,Marketplaces,2,100.5,74.64,201,South
IN-2023-32051,07/08/2023,AF-74739,United States,Georgia,OFF-JA-155474,Jackets,Marketplaces,3,103.59,122.68,310.77,South
IN-2022-49669,22/07/2022,DL-85559,United States,Hawaii,OFF-SP-606650,Sports Bras,Marketplaces,2,30.99,23.05,61.98,West
IN-2024-77250,29/05/2024,DU-32395,United States,Idaho,OFF-SN-337956,Sneakers,Pop-ups & Events,5,77.74,139.53,388.7,West
IN-2023-31612,05/09/2023,CR-72278,United States,Illinois,OFF-SN-293573,Sneakers,Marketplaces,4,81.67,72.61,326.68,Midwest
IN-2023-14576,29/01/2023,JR-44917,United States,Indiana,OFF-SP-802985,Sports Bras,Retail Stores,2,30.18,18.08,60.36,Midwest
IN-2022-55410,12/01/2022,RZ-36824,United States,Iowa,OFF-YO-757181,Yoga Mats,Marketplaces,3,49.4,45.48,148.2,Midwest
IN-2023-16761,22/08/2023,TZ-32012,United States,Kansas,OFF-SP-801040,Sports Bras,Online Store,1,29.94,11.71,29.94,Midwest
IN-2023-54873,03/06/2023,UF-20980,United States,Kentucky,OFF-YO-753702,Yoga Mats,Retail Stores,4,51.74,61.01,206.96,South
IN-2022-82439,24/09/2022,PD-75296,United States,Louisiana,OFF-BA-110494,Backpacks,Online Store,2,67.96,52.99,135.92,South
IN-2024-32625,30/01/2024,LM-65851,United States,Maine,OFF-LE-544724,Leggings,Pop-ups & Events,5,41.91,45.01,209.55,Northeast
IN-2023-87992,13/08/2023,WY-72318,United States,Maryland,OFF-TA-980827,Tank Tops,Retail Stores,4,19.48,28.94,77.92,South
IN-2023-47670,01/03/2023,GP-98282,United States,Massachusetts,OFF-BA-752022,Backpacks,Pop-ups & Events,1,71.81,26.81,71.81,Northeast
IN-2023-51721,08/09/2023,WO-20547,United States,Michigan,OFF-BA-940030,Backpacks,Pop-ups & Events,3,72.4,49.07,217.2,Midwest
IN-2024-15099,05/05/2024,CY-82059,United States,Minnesota,OFF-JA-452570,Jackets,Marketplaces,4,104.98,117.21,419.92,Midwest
IN-2022-59955,10/04/2022,CF-38087,United States,Mississippi,OFF-SP-698977,Sports Bras,Marketplaces,2,30.86,21.11,61.72,South
IN-2024-95101,25/12/2024,WR-79019,United States,Missouri,OFF-SO-507123,Socks,Retail Stores,3,9.97,11.88,29.91,Midwest
IN-2024-75594,22/01/2024,JO-57119,United States,Montana,OFF-JA-185794,Jackets,Online Store,1,100.36,20.81,100.36,West
IN-2024-95935,13/02/2024,SQ-70710,United States,Nebraska,OFF-BA-911861,Backpacks,Online Store,1,69.7,15.12,69.7,Midwest
IN-2023-55540,24/11/2023,WJ-73829,United States,Nevada,OFF-SO-817405,Socks,Pop-ups & Events,2,10.47,6.48,20.94,West
IN-2024-97941,26/01/2024,ZZ-58026,United States,New Hampshire,OFF-SP-231956,Sports Bras,Online Store,4,30.33,46.48,121.32,Northeast
IN-2022-76994,22/12/2022,TD-57943,United States,New Jersey,OFF-SN-526719,Sneakers,Retail Stores,1,81.22,24.69,81.22,Northeast
IN-2024-65958,15/11/2024,LY-98718,United States,New Mexico,OFF-YO-232185,Yoga Mats,Online Store,1,50.01,19.55,50.01,West
IN-2022-40609,10/08/2022,ZU-99981,United States,New York,OFF-JA-399512,Jackets,Retail Stores,1,101.52,32.49,101.52,Northeast
IN-2023-52928,01/08/2023,BL-98025,United States,North Carolina,OFF-SP-297877,Sports Bras,Retail Stores,2,29.43,16.08,58.86,South
IN-2024-48200,17/11/2024,EX-14316,United States,North Dakota,OFF-TA-906041,Tank Tops,Retail Stores,2,20.8,8.44,41.6,Midwest
IN-2024-89858,06/11/2024,DC-80501,United States,Ohio,OFF-JA-205691,Jackets,Marketplaces,2,102.03,64.26,204.06,Midwest
IN-2022-38539,05/10/2022,BM-77875,United States,Oklahoma,OFF-SO-808626,Socks,Marketplaces,3,10.11,10.56,30.33,South
IN-2024-18116,20/06/2024,VI-15991,United States,Oregon,OFF-BA-277675,Backpacks,Retail Stores,3,70.07,65.05,210.21,West
IN-2024-54165,06/02/2024,LC-56558,United States,Pennsylvania,OFF-YO-767356,Yoga Mats,Pop-ups & Events,4,51.48,78.94,205.92,Northeast
IN-2023-46741,21/01/2023,HD-88755,United States,Rhode Island,OFF-BA-740235,Backpacks,Pop-ups & Events,3,69.66,50.85,208.98,Northeast
IN-2023-69275,23/12/2023,WF-45942,United States,South Carolina,OFF-YO-927362,Yoga Mats,Pop-ups & Events,1,49.23,15.31,49.23,South
IN-2022-87738,02/09/2022,FK-23486,United States,South Dakota,OFF-SO-210872,Socks,Online Store,1,10.18,2.64,10.18,Midwest
IN-2024-24214,06/11/2024,GA-58598,United States,Tennessee,OFF-TA-259491,Tank Tops,Online Store,4,19.58,26.74,78.32,South
IN-2024-47089,01/03/2024,FV-88167,United States,Texas,OFF-BA-999478,Backpacks,Pop-ups & Events,4,72.29,75.77,289.16,South
IN-2023-71915,16/03/2023,SG-74256,United States,Utah,OFF-TA-336197,Tank Tops,Marketplaces,4,20.67,31.33,82.68,West
IN-2023-54799,09/08/2023,IY-11115,United States,Vermont,OFF-SP-985785,Sports Bras,Retail Stores,2,29.71,22.96,59.42,Northeast
IN-2022-24714,23/01/2022,GX-55027,United States,Virginia,OFF-SP-928884,Sports Bras,Online Store,3,29.89,30.16,89.67,South
IN-2022-28248,22/03/2022,NM-82084,United States,Washington,OFF-TA-351068,Tank Tops,Online Store,1,20.8,6.29,20.8,West
IN-2024-93305,18/06/2024,JD-66009,United States,West Virginia,OFF-JA-357672,Jackets,Marketplaces,1,97.3,36.28,97.3,South
IN-2023-56311,26/07/2023,NP-79445,United States,Wisconsin,OFF-SP-241089,Sports Bras,Pop-ups & Events,5,30.81,60.5,154.05,Midwest
IN-2024-22947,30/08/2024,YC-20900,United States,Wyoming,OFF-SO-654983,Socks,Online Store,1,9.97,3.97,9.97,West
IN-2022-31929,26/01/2022,ML-16589,United States,Alabama,OFF-SO-206031,Socks,Marketplaces,2,10.33,7.57,20.66,South
IN-2022-37869,08/04/2022,FL-69637,United States,District of Columbia,OFF-SN-402541,Sneakers,Online Store,1,81.08,23.66,81.08,West
IN-2024-42451,17/03/2024,IP-66439,United States,Arizona,OFF-SP-748616,Sports Bras,Online Store,2,30.73,19.16,61.46,West
IN-2023-36345,24/12/2023,AQ-95896,United States,Arkansas,OFF-LE-147780,Leggings,Retail Stores,4,38.86,31.6,155.44,South
IN-2024-44811,11/11/2024,FB-14529,United States,California,OFF-YO-267756,Yoga Mats,Marketplaces,4,52.15,62.63,208.6,West
IN-2024-31456,08/12/2024,XJ-79820,United States,Colorado,OFF-BA-595702,Backpacks,Online Store,1,71.26,23.41,71.26,West
IN-2022-68416,25/01/2022,QU-82720,United States,Connecticut,OFF-JA-771454,Jackets,Retail Stores,4,99.67,102.98,398.68,Northeast
IN-2024-80704,26/08/2024,WT-23957,United States,Delaware,OFF-SO-312850,Socks,Online Store,1,9.94,3.3,9.94,South
IN-2024-58659,29/12/2024,YY-77074,United States,Florida,OFF-SO-144376,Socks,Marketplaces,2,10.29,6.89,20.58,South
IN-2024-53852,09/03/2024,FU-98115,United States,Georgia,OFF-SH-269826,Shirts,Marketplaces,2,26.06,14.13,52.12,South
IN-2022-88629,18/12/2022,FG-57052,United States,Hawaii,OFF-SH-868802,Shirts,Online Store,4,25.16,29.29,100.64,West
IN-2023-38510,28/02/2023,LY-43659,United States,Idaho,OFF-TA-113458,Tank Tops,Pop-ups & Events,3,20.63,15.67,61.89,West
IN-2024-41006,23/10/2024,NS-76771,United States,Illinois,OFF-YO-896378,Yoga Mats,Marketplaces,2,50.03,37.93,100.06,Midwest
